g,a,b,c,ia,ib,ic,va,vb,vc
0,0,0,0,-38.3411434,162.928491,-124.5873474,838.1238638,-1089.559006,251.4351422
0,0,0,0,-49.15090419,165.8382246,-116.6873201,887.094084,-1064.979578,177.8854941
0,0,0,0,-59.6975222,168.024245,-108.3267225,932.0814164,-1035.971566,103.8901499
0,0,0,0,-69.99142655,169.493004,-99.50157718,973.0366567,-1002.533725,29.49706862
0,0,0,0,-80.03122437,170.2395825,-90.2083579,1010.116819,-964.6377435,-45.47907506
0,0,0,0,-89.68048743,170.2539695,-80.57348183,1042.560104,-922.7793604,-119.7807436
0,0,0,0,-98.94716839,169.5412897,-70.59412109,1070.609538,-876.9884431,-193.6210948
0,0,0,0,-107.8294427,168.0963162,-60.26687325,1093.975735,-827.234708,-266.7410271
0,0,0,0,-116.2121333,165.9381038,-49.72597025,1112.959335,-774.1253464,-338.8339888
0,0,0,0,-124.0952946,163.071823,-38.97652823,1126.966141,-717.7476563,-409.2184844
0,0,0,0,-131.4840433,159.4898477,-28.00580416,1136.341966,-657.9516195,-478.3903467
0,0,0,0,-138.2732288,155.2424948,-16.96926577,1140.604555,-595.7206315,-544.8839237
0,0,0,0,-144.4724946,150.3317138,-5.859218913,1140.154522,-530.8538547,-609.3006671
0,0,0,0,-150.0776121,144.7528855,5.324726887,1134.668498,-463.487754,-671.1807442
0,0,0,0,-155.0155649,138.5785518,16.43701334,1124.400424,-394.4395934,-729.960831
0,0,0,0,-159.2897473,131.8151044,27.47464317,1109.332223,-323.7079216,-785.6243015
0,0,0,0,-162.9007329,124.4492692,38.45146393,1089.473688,-251.1750115,-838.298676
0,0,0,0,-165.7965123,116.5867144,49.20979817,1065.027371,-177.9265269,-887.1008437
0,0,0,0,-167.983879,108.2269436,59.75693566,1036.002865,-104.0043637,-931.9985014
0,0,0,0,-169.4592382,99.36058284,70.09865556,1002.402674,-29.2256203,-973.1770542
0,0,0,0,-170.2017708,90.11254674,80.08922432,964.673481,45.29994169,-1009.973423
0,0,0,0,-170.2175631,80.47901869,89.73854466,922.8313551,119.6823637,-1042.513719
0,0,0,0,-169.5010716,70.45122968,99.04984213,876.8164037,193.8795599,-1070.695964
0,0,0,0,-168.0621764,60.17060282,107.8915738,827.2583012,266.9796828,-1094.237984
0,0,0,0,-165.9057174,49.63447886,116.2712388,774.192871,338.750092,-1112.942963
0,0,0,0,-163.0250887,38.8333189,124.19177,717.5376643,409.4885429,-1127.026207
0,0,0,0,-159.4607568,27.91837753,131.5423795,658.0686311,478.1825747,-1136.251206
0,0,0,0,-155.2140635,16.8810981,138.3329656,595.812826,544.7789199,-1140.591746
0,0,0,0,-150.280055,5.719903318,144.5601519,530.6467476,609.4725855,-1140.119333
0,0,0,0,-144.7262669,-5.412494708,150.1387619,463.5808888,671.1048175,-1134.685706
0,0,0,0,-138.5537295,-16.52315491,155.0768846,394.5119078,729.9308489,-1124.442757
0,0,0,0,-131.7575524,-27.61272977,159.3702823,323.5707575,785.6373756,-1109.208133
0,0,0,0,-124.4262263,-38.53724774,162.9634743,251.2854711,838.2200952,-1089.505566
0,0,0,0,-116.5658423,-49.29358747,165.8594299,178.0984133,886.9445584,-1065.042972
0,0,0,0,-108.1642171,-59.89256619,168.0567835,103.6402511,932.2924715,-1035.932723
0,0,0,0,-99.34059922,-70.18325445,169.5238539,29.32091814,973.143324,-1002.464242
0,0,0,0,-90.09161679,-80.1756697,170.2672867,-45.32169038,1010.075031,-964.7533402
0,0,0,0,-80.4139866,-89.86800995,170.2819967,-119.9404388,1042.632646,-922.6922071
0,0,0,0,-70.4340383,-99.13366497,169.5677035,-193.742275,1070.641228,-876.8989528
0,0,0,0,-60.15708679,-107.9729727,168.1300597,-266.7167463,1094.079187,-827.3624405
0,0,0,0,-49.56756639,-116.3941828,165.9617494,-339.005478,1113.025763,-774.0202848
0,0,0,0,-38.81705785,-124.2766124,163.0936705,-409.4707477,1127.087057,-717.6163094
0,0,0,0,-27.90172753,-131.6278482,159.5295759,-478.0727579,1136.25277,-658.1800118
0,0,0,0,-16.81244697,-138.4494696,155.2619167,-545.020999,1140.628531,-595.6075324
0,0,0,0,-5.705007891,-144.6455824,150.3505904,-609.2890744,1140.087711,-530.7986362
0,0,0,0,5.427292132,-150.2246245,144.7973326,-671.0252085,1134.720386,-463.6951779
0,0,0,0,16.59190682,-155.1857596,138.593853,-730.1312265,1124.423627,-394.2924006
0,0,0,0,27.63171599,-159.4588542,131.8271383,-785.9307996,1109.404738,-323.4739381
0,0,0,0,38.5522536,-163.0509116,124.4986581,-838.1650543,1089.566058,-251.4010033
0,0,0,0,49.36066476,-165.9597615,116.5990969,-887.1371713,1064.98732,-177.8501487
0,0,0,0,59.90584223,-168.1448908,108.2390488,-932.1239024,1035.978968,-103.8550652
0,0,0,0,70.19843183,-169.6127747,99.41434307,-973.0780709,1002.541091,-29.46302055
0,0,0,0,80.23714898,-170.358504,90.12135524,-1010.154451,964.644773,45.50967795
0,0,0,0,89.88480701,-170.3720015,80.4871947,-1042.601833,922.7869974,119.8148358
0,0,0,0,99.1501556,-169.6584644,70.50830898,-1070.651449,876.9962137,193.6552355
0,0,0,0,108.0311012,-168.212636,60.18153496,-1094.017812,827.2426291,266.7751827
0,0,0,0,116.4124798,-166.0535789,49.64109929,-1113.001487,774.1333729,338.8681144
0,0,0,0,124.2943392,-163.1864604,38.89212134,-1127.008403,717.7558084,409.2525947
0,0,0,0,131.681789,-159.6036496,27.92186074,-1136.384314,657.9598805,478.4244336
0,0,0,0,138.4696913,-155.3554718,16.88578062,-1140.64702,595.7290197,544.9180007
0,0,0,0,144.6676829,-150.4438721,5.776189344,-1140.197076,530.8623509,609.3347251
0,0,0,0,150.2714131,-144.8643204,-5.407092567,-1134.713473,463.4947904,671.2186823
0,0,0,0,155.2081011,-138.689251,-16.51884991,-1124.444675,394.4471023,729.9975729
0,0,0,0,159.4810478,-131.9249921,-27.55605559,-1109.375061,323.7173801,785.6576813
0,0,0,0,163.0908182,-124.5583385,-38.53247954,-1089.516412,251.1845907,838.3318214
0,0,0,0,165.985441,-116.6948355,-49.29060533,-1065.068932,177.9389378,887.1299942
0,0,0,0,168.1715345,-108.3343994,-59.83713495,-1036.045753,104.0142341,932.0315188
0,0,0,0,169.6456768,-99.46727063,-70.178406,-1002.445687,29.23538271,973.2103045
0,0,0,0,170.3869701,-90.21847342,-80.16849649,-964.7162866,-45.28667809,1010.002965
0,0,0,0,170.4016132,-80.58414108,-89.817472,-922.8745704,-119.6726802,1042.547251
0,0,0,0,169.6839348,-70.55558607,-99.1283486,-876.859697,-193.8697649,1070.729462
0,0,0,0,168.2438666,-60.27420454,-107.9696619,-827.3016703,-266.9698061,1094.271476
0,0,0,0,166.0862454,-49.73735019,-116.3488951,-774.2363559,-338.740137,1112.976493
0,0,0,0,163.2044523,-38.93542532,-124.2690269,-717.5812139,-409.4784943,1127.059708
0,0,0,0,159.6389728,-28.01974671,-131.6192259,-658.1122497,-478.1724683,1136.284718
0,0,0,0,155.3911403,-16.98173746,-138.4094028,-595.8565177,-544.7687403,1140.625258
0,0,0,0,150.4559957,-5.819815465,-144.6361801,-530.6904994,-609.4623374,1140.152837
0,0,0,0,144.9010852,5.313300377,-150.2143854,-463.6247133,-671.0944911,1134.719204
0,0,0,0,138.7273698,16.42477212,-155.1521418,-394.5491715,-729.9334692,1124.482641
0,0,0,0,131.9302083,27.51485815,-159.4450663,-323.6152287,-785.6261767,1109.241405
0,0,0,0,124.5977959,38.44005634,-163.0378521,-251.3298354,-838.2090614,1089.538897
0,0,0,0,116.7362158,49.19722981,-165.9334454,-178.1427375,-886.9335103,1065.076248
0,0,0,0,108.3335506,59.79684783,-168.1303983,-103.6852162,-932.2805395,1035.965756
0,0,0,0,99.50888206,70.08818821,-169.5970701,-29.36526611,-973.1322611,1002.497527
0,0,0,0,90.25880336,80.08130325,-170.3401065,45.27610832,-1010.062955,964.7868468
0,0,0,0,80.58015807,89.77428364,-170.3544416,119.896097,-1042.621551,922.7254538
0,0,0,0,70.59914773,99.04062206,-169.6397697,193.6977875,-1070.629947,876.9321599
0,0,0,0,60.32115457,107.8805952,-168.2017497,266.6720989,-1094.067778,827.3956789
0,0,0,0,49.73047933,116.3025654,-166.0330446,338.9606641,-1113.01413,774.0534655
0,0,0,0,38.97904539,124.1855636,-163.1646089,409.4262108,-1127.075631,717.6494198
0,0,0,0,28.06269605,131.5374489,-159.6001448,478.0281866,-1136.241281,658.2130948
0,0,0,0,16.97239684,138.3597197,-155.3321165,544.976393,-1140.616977,595.6405835
0,0,0,0,5.863950612,144.5564747,-150.4204251,609.2444278,-1140.076084,530.8316558
0,0,0,0,-5.269125109,150.136075,-144.8669498,670.9804287,-1134.70846,463.7280313
0,0,0,0,-16.43504494,155.0979696,-138.6629246,730.0895018,-1124.412994,394.323492
0,0,0,0,-27.47591843,159.3717278,-131.8958093,785.88578,-1109.392581,323.5068006
0,0,0,0,-38.39744827,162.9643958,-124.5669474,838.1208859,-1089.55431,251.4334242
0,0,0,0,-49.20678161,165.8738536,-116.6670718,887.0942942,-1064.975889,177.8815946
0,0,0,0,-59.7529845,168.0596025,-108.3066179,932.0787146,-1035.967009,103.888294
0,0,0,0,-70.04648809,169.5280858,-99.48159761,973.0338935,-1002.52919,29.49529649
0,0,0,0,-80.08590651,170.2744043,-90.18849763,1010.114345,-964.6330777,-45.48126717
0,0,0,0,-89.73476621,170.2885117,-80.55374541,1042.557436,-922.7749172,-119.7825185
0,0,0,0,-99.00103523,169.5755653,-70.57452998,1070.607067,-876.984075,-193.6229921
0,0,0,0,-107.8829062,168.1303268,-60.24742051,1093.973349,-827.230408,-266.7429406
0,0,0,0,-116.2651651,165.9718593,-49.70669417,1112.957299,-774.1210818,-338.8362174
0,0,0,0,-124.1479491,163.1053177,-38.95736855,1126.963843,-717.7434874,-409.2203556
0,0,0,0,-131.5363097,159.5230828,-27.98677302,1136.339676,-657.9475125,-478.392164
0,0,0,0,-138.32511,155.2754742,-16.95036415,1140.602328,-595.7165827,-544.8857449
0,0,0,0,-144.5239934,150.3644397,-5.840446197,1140.152351,-530.8498576,-609.3024937
0,0,0,0,-150.1287298,144.7853588,5.343371023,1134.666396,-463.4838138,-671.1825818
0,0,0,0,-155.0663061,138.6107758,16.45553044,1124.398387,-394.435707,-729.9626796
0,0,0,0,-159.3401152,131.8470811,27.49303419,1109.330252,-323.7040894,-785.6261628
0,0,0,0,-162.9507285,124.4809995,38.46972917,1089.471779,-251.1712299,-838.3005493
0,0,0,0,-165.846171,116.6181365,49.22803461,1065.025181,-177.9233927,-887.1017882
0,0,0,0,-168.0331516,108.2581582,59.77499352,1036.001437,-103.9996259,-932.0018113
0,0,0,0,-169.5081425,99.39157958,70.11656304,1002.400962,-29.22192976,-973.179032
0,0,0,0,-170.2503551,90.14295949,80.10739567,964.6714568,45.30064878,-1009.972106
0,0,0,0,-170.265753,80.50952253,89.75623053,922.8297673,119.685783,-1042.51555
0,0,0,0,-169.5489055,70.48151094,99.06739466,876.814892,193.8830824,-1070.697974
0,0,0,0,-168.1096599,60.20065409,107.9090059,827.2568487,266.9831558,-1094.240004
0,0,0,0,-165.9528599,49.66432638,116.2885336,774.1915052,338.7533619,-1112.944867
0,0,0,0,-163.0718791,38.86291664,124.2089625,717.536336,409.4919151,-1127.028251
0,0,0,0,-159.5072048,27.94774644,131.5594585,658.0673615,478.185885,-1136.253246
0,0,0,0,-155.2601723,16.91024196,138.3499304,595.811617,544.7821707,-1140.593788
0,0,0,0,-150.3258258,5.748823335,144.5770025,530.6455952,609.475783,-1140.121378
0,0,0,0,-144.771704,-5.38379554,150.1554997,463.5797964,671.1079614,-1134.687758
0,0,0,0,-138.5988356,-16.4946748,155.0935105,394.5108729,729.9339421,-1124.444815
0,0,0,0,-131.8023287,-27.58446787,159.3867966,323.5697882,785.6404137,-1109.210202
0,0,0,0,-124.4706768,-38.50920132,162.9798783,251.284551,838.2230906,-1089.507642
0,0,0,0,-116.609947,-49.26578558,165.8757327,178.0970668,886.9480718,-1065.045139
0,0,0,0,-108.2079997,-59.86497458,168.0729743,103.640496,932.2939969,-1035.934493
0,0,0,0,-99.38408572,-70.15584601,169.5399318,29.32023036,973.1461044,-1002.466335
0,0,0,0,-90.13505411,-80.14816918,170.2832234,-45.31946008,1010.075251,-964.7557911
0,0,0,0,-80.45685254,-89.84100788,170.2978605,-119.9412431,1042.635596,-922.694353
0,0,0,0,-70.47658617,-99.10687664,169.5834629,-193.7428733,1070.643964,-876.9010906
0,0,0,0,-60.19932578,-107.9463889,168.1457147,-266.7172776,1094.081865,-827.3645873
0,0,0,0,-49.60940752,-116.3678784,165.977286,-339.0056546,1113.028131,-774.0224766
0,0,0,0,-38.85868318,-124.2504348,163.1091181,-409.4711556,1127.089631,-717.6184752
0,0,0,0,-27.94305416,-131.6018677,159.5449219,-478.0731259,1136.255311,-658.1821849
0,0,0,0,-16.8534738,-138.4236873,155.2771612,-545.0213148,1140.631029,-595.609714
0,0,0,0,-5.745738437,-144.6199961,150.3657346,-609.289336,1140.090163,-530.8008269
0,0,0,0,5.386631142,-150.1991534,144.8125224,-671.0253201,1134.722566,-463.6972459
0,0,0,0,16.5518461,-155.160606,138.6087599,-730.1343797,1124.42713,-394.2927501
0,0,0,0,27.59202296,-159.4339275,131.8419046,-785.9306385,1109.406743,-323.476105
0,0,0,0,38.51286109,-163.0261621,124.5133011,-838.1657373,1089.568508,-251.4027705
0,0,0,0,49.32155477,-165.9352052,116.6136505,-887.1379373,1064.989695,-177.8517579
0,0,0,0,59.86713197,-168.1205276,108.2533957,-932.123582,1035.981219,-103.8576366
0,0,0,0,70.15989566,-169.5885793,99.42868368,-973.0783345,1002.543398,-29.46506391
0,0,0,0,80.19892742,-170.3344949,90.13556754,-1010.15737,964.6472471,45.51012264
0,0,0,0,89.8468122,-170.3481675,80.50135537,-1042.602405,922.7892313,119.8131739
0,0,0,0,99.11241999,-169.6348075,70.52238761,-1070.651847,876.9984047,193.6534425
0,0,0,0,107.9936313,-168.1891573,60.19552602,-1094.018079,827.2447657,266.7733131
0,0,0,0,116.375271,-166.0302775,49.65500655,-1113.001582,774.1355117,338.8660705
0,0,0,0,124.2573865,-163.1633361,38.90594971,-1127.008438,717.7578788,409.2505593
0,0,0,0,131.6450984,-159.5806994,27.93560106,-1136.384269,657.9619058,478.422363
0,0,0,0,138.4332597,-155.3326935,16.89943386,-1140.64689,595.7309976,544.9158921
0,0,0,0,144.6315087,-150.4212645,5.789755922,-1140.19687,530.8642862,609.3325842
0,0,0,0,150.2356121,-144.8417905,-5.393821555,-1134.710887,463.4982645,671.2126229
0,0,0,0,155.1725626,-138.666819,-16.50574354,-1124.442848,394.450176,729.992672
0,0,0,0,159.4457501,-131.9027389,-27.54301111,-1109.374688,323.718578,785.6561097
0,0,0,0,163.0557427,-124.5362728,-38.51946988,-1089.516181,251.1857321,838.3304489
0,0,0,0,165.9505607,-116.6730445,-49.2775161,-1065.06953,177.93809,887.1314398
0,0,0,0,168.1369257,-108.3127084,-59.8242173,-1036.045618,104.0149506,932.0306679
0,0,0,0,169.6113266,-99.44572126,-70.16560528,-1002.445277,29.2365041,973.2087724
0,0,0,0,170.3529573,-90.19666382,-80.15629346,-964.7153866,-45.28576714,1010.001154
0,0,0,0,170.3677431,-80.56285181,-89.80489118,-922.8739364,-119.6713873,1042.545324
0,0,0,0,169.6503006,-70.53448743,-99.11581312,-876.8590428,-193.868792,1070.727835
0,0,0,0,168.2104665,-60.25325884,-107.9572076,-827.3008799,-266.9699747,1094.270855
0,0,0,0,166.0530781,-49.71655845,-116.3365195,-774.2356447,-338.7386328,1112.974278
0,0,0,0,163.1715204,-38.91482061,-124.2566997,-717.5803952,-409.4774936,1127.057889
0,0,0,0,159.6062718,-27.9993027,-131.606969,-658.1113765,-478.1714741,1136.282851
0,0,0,0,155.3586682,-16.96144953,-138.3972186,-595.855595,-544.7677283,1140.623323
0,0,0,0,150.4237518,-5.79968206,-144.6240697,-530.6895307,-609.4613071,1140.150838
0,0,0,0,144.8690668,5.333282072,-150.2023488,-463.6236972,-671.093446,1134.717143
0,0,0,0,138.6956389,16.44450456,-155.1401434,-394.5547347,-729.9193901,1124.474125
0,0,0,0,131.8985738,27.53464028,-159.4332141,-323.6136244,-785.6258168,1109.239441
0,0,0,0,124.5663701,38.45971283,-163.0260829,-251.3283346,-838.2084664,1089.536801
0,0,0,0,116.7050326,49.21669753,-165.92173,-178.1419447,-886.9321151,1065.07406
0,0,0,0,108.3026777,59.81604971,-168.1187273,-103.684496,-932.2789395,1035.963436
0,0,0,0,99.47813198,70.10737533,-169.5855073,-29.36386734,-973.1314381,1002.495305
0,0,0,0,90.22820488,80.10041259,-170.3286174,45.27775616,-1010.062249,964.7844925
1,1,0,0,80.54977633,89.79324206,-170.3430183,119.8978796,-1042.621043,922.7231636
1,1,0,0,48.19210919,94.85194091,-173.8359035,73.57917744,-1014.458408,933.1009209
1,1,0,0,22.82660663,99.96123611,-176.1284843,95.05555986,-1010.297102,911.1635638
1,1,0,0,-2.032115521,105.1966625,-177.146221,126.2901822,-1008.767016,878.2974245
1,1,0,0,-27.24625632,110.1600907,-177.197306,160.0753663,-1004.349997,840.372159
1,1,0,0,-53.12380909,114.7160309,-176.4287148,194.193614,-996.376385,798.075073
1,1,0,0,-79.74723892,118.8072879,-174.8916287,228.9113102,-984.7039764,751.5506384
1,1,0,0,-106.7498684,122.3568059,-172.6271038,263.40484,-969.3044698,701.6003027
1,1,0,0,-134.1286016,125.3622587,-169.6477065,297.9209626,-950.2076663,648.2258409
1,1,0,0,-161.8797966,127.8164607,-165.9513049,331.9962067,-927.5072929,591.2261962
1,1,0,0,-189.5940845,129.6851845,-161.5891561,365.5680506,-901.2792589,531.6171167
1,1,0,0,-217.2488259,130.9738359,-156.5642439,397.8896656,-871.5221104,469.4626143
1,1,0,0,-244.8462809,131.6779731,-150.8696134,429.5924962,-838.3745581,404.4800266
1,1,0,0,-271.977479,131.7932605,-144.5794936,460.2309669,-802.0350038,337.8179661
1,1,0,0,-298.6307247,131.3211614,-137.6950622,489.5024724,-762.6903974,269.3310819
1,1,0,0,-324.8001485,130.2576372,-130.2115499,517.6501549,-720.3114343,198.8392043
1,1,0,0,-350.094789,128.6233187,-122.2252836,543.7828559,-675.3242317,127.6649271
1,1,0,0,-374.510705,126.4191951,-113.7371778,568.5875491,-627.7132153,55.64474638
1,1,0,0,-398.0343246,123.6439863,-104.7399643,590.8680264,-577.6329905,-17.14834761
1,1,0,0,-420.3310399,120.3333018,-95.35137855,612.4211567,-525.3893251,-90.10720672
1,1,0,0,-441.3842538,116.4926956,-85.57602778,631.211798,-471.3750352,-162.8544796
1,1,0,0,-461.1918098,112.1174504,-75.39842408,648.3108695,-415.3016961,-235.7487913
1,1,0,0,-479.4453066,107.2680683,-64.96367836,662.7236203,-358.0066597,-307.1781921
1,1,0,0,-496.1619599,101.9470473,-54.26369864,675.1111217,-299.4005814,-377.8552211
1,1,0,0,-511.3095166,96.15230297,-43.2955033,684.8774148,-239.54356,-447.2444055
1,1,0,0,-524.6731003,89.95750358,-32.2035099,692.2652255,-179.2248945,-514.7542325
1,1,0,0,-536.25031,83.37210667,-20.98766021,697.1923183,-118.31613,-580.2407431
1,1,0,0,-546.0232138,76.38222293,-9.634724935,699.6792671,-56.831486,-643.9635391
1,1,0,0,-553.8381114,69.09002648,1.694857456,699.6381444,4.401701043,-704.7699365
1,1,0,0,-559.7002512,61.49643743,13.00754396,696.9142666,65.32994878,-762.6728708
1,1,0,0,-563.5842261,53.59183352,24.31096052,691.663616,126.098157,-817.8639655
1,1,0,0,-565.4235385,45.48912509,35.44809946,683.879059,185.8121633,-869.4635633
1,1,0,0,-565.2207454,37.18591158,46.42718562,673.5651872,244.5831662,-917.6225559
1,1,0,0,-562.9487074,28.67463138,57.25508026,660.7002661,302.3874101,-962.1984948
1,1,0,0,-558.6263747,20.0768176,67.77984891,645.3837435,358.5033349,-1002.724923
1,1,0,0,-552.2573618,11.38953682,78.00843728,627.7486959,412.7337688,-1038.969071
1,1,0,0,-543.809986,2.606720043,87.94744291,607.6754926,465.3803325,-1071.144738
1,1,0,0,-533.3910859,-6.149120739,97.45729997,585.3423864,515.6021331,-1098.841671
1,1,0,0,-521.0007299,-14.88496247,106.5494851,560.8998458,563.4368121,-1121.943435
1,1,0,0,-506.6042593,-23.59797298,115.2250315,534.1638681,609.0915108,-1140.50947
1,1,0,0,-490.3982592,-32.17476911,123.3596978,505.6980716,651.532299,-1154.248376
1,1,0,0,-472.3710243,-40.61257319,130.9705151,475.2707546,691.1918366,-1163.189463
1,1,0,0,-452.4995713,-48.91802485,138.0482674,443.5794323,727.7266812,-1167.125341
1,1,0,0,-431.0376064,-56.98129654,144.5028417,409.2256007,761.0742755,-1166.658413
1,1,0,0,-407.9895026,-64.79574809,150.3410658,374.1503347,791.0034465,-1160.989402
1,1,0,0,-383.3119376,-72.3741163,155.5590765,337.1068307,817.7177242,-1150.513713
1,1,0,0,-357.3576819,-79.60471577,160.0863666,299.4703567,840.3074749,-1135.307256
1,1,0,0,-330.0949821,-86.49660656,163.9306568,260.4183106,859.471899,-1115.362781
1,1,0,0,-301.5147736,-93.0476091,167.0867297,220.7683313,874.6717383,-1090.660663
1,1,0,0,-271.9858062,-99.16856269,169.5172973,180.469684,886.1176276,-1061.429872
1,1,0,0,-241.5064307,-104.8663283,171.2213551,139.5944267,893.5382648,-1027.910497
1,1,0,0,-210.0343095,-110.1384256,172.2024073,97.99181691,897.3171505,-989.7356534
1,1,0,0,-178.0106852,-114.9125107,172.4427667,56.10961179,896.9089047,-947.8011433
1,1,0,0,-145.4141537,-119.1968181,171.9456654,14.76911941,892.5632481,-901.8765964
1,1,0,0,-112.2178511,-122.9849537,170.7117507,-26.86252424,884.339059,-851.9033044
1,1,0,0,-78.87510321,-126.2258003,168.7558496,-67.92835711,872.2079437,-798.6845767
1,1,0,0,-45.36467663,-128.9263695,166.0812976,-108.8287662,856.2411175,-742.1800779
1,1,0,0,-11.66118162,-131.0824816,162.6829315,-149.0360755,836.6154896,-682.1058166
1,1,0,0,21.77384618,-132.6646501,158.6072735,-188.5506694,813.3139258,-619.5704926
1,1,0,0,54.9500397,-133.6780104,153.8575777,-226.5175232,786.3722807,-554.6007874
1,1,0,0,87.90502528,-134.1157784,148.4291793,-263.7146166,755.976982,-486.8665791
1,1,0,0,120.1819901,-133.9779542,142.3921219,-299.6986071,722.2377984,-417.6033458
1,1,0,0,151.8025948,-133.2631406,135.7503645,-334.0634105,685.4459894,-346.5646107
1,1,0,0,182.7913202,-131.9650385,128.5012461,-367.1952567,645.5501618,-273.5898184
1,1,0,0,212.7148735,-130.1078259,120.7378217,-398.0553678,602.9357223,-200.042946
1,1,0,0,241.5990929,-127.6903721,112.4629467,-427.4925373,557.5950959,-125.7526935
1,1,0,0,269.4558397,-124.7100293,103.6707948,-454.1116237,509.7462139,-50.72797326
1,1,0,0,295.9173002,-121.2037806,94.4776934,-480.0757687,459.6092992,24.33720007
